id,subj,nseq,ntrialsubj,ntrialseq,lasttrial,H,I,D,event,R,P_group,pred_trials,AL,ALV,slat,linger,dwell
146,22,1,3,3,15,-1.6645,1.0,0.014772,0,1.7918,100,1,2.0,0.0,343.85,1116.9,2273.0
146,22,1,4,4,15,-1.5488,0.80735,0.00856,0,3.1781,100,1,2.0,0.0,642.52,635.63,1493.1
146,22,1,5,5,15,-1.4466,0.67807,0.0054313,0,4.7875,100,1,1.0,1.0,-98.699,750.96,2879.6
146,22,1,6,6,15,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,839.89,751.1,1896.4
146,22,1,7,7,15,-1.2776,0.51457,0.002602,0,6.5793,100,1,0.0,,78.618,750.9,2682.9
146,22,1,8,8,15,-1.2075,0.45943,0.0019129,0,6.5793,100,1,0.0,,94.053,751.12,2546.3
146,22,1,9,9,15,-1.1451,0.41504,0.0014482,0,6.5793,100,1,2.0,0.0,892.42,1048.9,1656.5
146,22,1,10,10,15,-1.0892,0.37851,0.0011233,0,6.5793,100,1,3.0,0.0,1417.9,751.14,1333.1
146,22,1,11,11,15,-1.0389,0.34792,0.00088903,0,6.5793,100,1,1.0,1.0,-593.31,1122.9,3216.2
146,22,1,12,12,15,-0.99339,0.32193,0.00071583,0,6.5793,100,1,2.0,0.0,285.39,750.94,2412.9
146,22,1,13,13,15,-0.95199,0.29956,0.00058497,0,6.5793,100,1,1.0,1.0,-579.16,1040.3,3119.5
146,22,1,14,14,15,-0.91418,0.28011,0.00048423,0,6.5793,100,1,0.0,,312.71,952.41,2139.7
146,22,1,15,15,15,-0.87951,0.26303,0.00040541,0,6.5793,100,1,0.0,,24.763,1571.0,3046.3
147,22,2,16,1,15,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,0.0,1379.3,1099.1,1219.8
147,22,2,17,2,15,-1.7925,1.3219,0.029447,0,0.69315,60,1,1.0,0.0,414.76,1057.7,2143.0
147,22,2,18,3,15,-1.8424,2.585,0.063322,0,0.69315,60,0,0.0,,833.63,823.39,1489.8
147,22,2,19,4,15,-1.75,1.2224,0.014874,0,1.7918,60,1,2.0,1.0,-230.91,750.91,3082.9
147,22,2,20,5,15,-1.6577,1.0,0.0089239,0,3.1781,60,1,1.0,0.0,900.9,751.06,1736.4
147,22,2,21,6,15,-1.761,3.1699,0.047997,0,3.1781,60,0,1.0,0.0,-610.07,889.55,2999.6
147,22,2,22,7,15,-1.6858,1.0,0.0059698,0,3.1781,60,1,2.0,1.0,-574.83,94.856,2169.7
147,22,2,23,8,15,-1.7925,3.4594,0.041136,0,1.7918,60,0,1.0,0.0,1160.2,751.05,1806.4
147,22,2,24,9,15,-1.7272,1.0,0.0042725,0,3.1781,60,1,1.0,0.0,845.64,862.16,1516.5
147,22,2,25,10,15,-1.6645,0.89308,0.0031677,0,3.1781,60,1,1.0,0.0,671.13,447.68,1276.5
147,22,2,26,11,15,-1.7232,2.8074,0.017457,0,2.4849,60,0,,,,,
147,22,2,27,12,15,-1.7806,2.9069,0.016571,0,1.7918,60,0,1.0,0.0,395.16,41.683,1146.5
147,22,2,28,13,15,-1.7322,1.0,0.0024975,0,1.7918,60,1,,,,,
147,22,2,29,14,15,-1.685,0.91754,0.001984,0,3.1781,60,1,0.0,,685.81,750.93,2109.7
147,22,2,30,15,15,-1.7488,3.1699,0.01436,0,1.7918,60,0,1.0,0.0,674.56,1950.7,2776.2
148,22,3,31,1,8,-1.9219,2.0,0.078072,0,0.0,80,0,1.0,0.0,1502.6,750.9,1509.8
148,22,3,32,2,8,-1.7925,1.3219,0.029447,0,0.69315,80,1,1.0,0.0,681.56,750.93,2086.4
148,22,3,33,3,8,-1.6645,1.0,0.014772,0,1.7918,80,1,1.0,0.0,800.31,750.97,1966.3
148,22,3,34,4,8,-1.75,2.8074,0.057355,0,1.7918,80,0,1.0,0.0,912.2,750.94,1856.5
148,22,3,35,5,8,-1.6577,1.0,0.0089239,0,3.1781,80,1,,,,,
148,22,3,36,6,8,-1.571,0.848,0.0058176,0,4.7875,80,1,0.0,,1732.7,750.92,1136.6
148,22,3,37,7,8,-1.4911,0.73697,0.0040189,0,4.7875,80,1,1.0,0.0,668.32,750.96,2249.6
148,22,3,38,8,8,-1.4183,0.65208,0.0028992,1,4.7875,80,1,1.0,0.0,556.97,1083.4,2026.4
149,22,4,39,1,4,-1.9219,2.0,0.078072,0,0.0,100,0,1.0,0.0,586.08,750.88,2209.7
149,22,4,40,2,4,-1.7925,1.3219,0.029447,0,0.69315,100,1,3.0,0.0,1438.0,750.95,1369.7
149,22,4,41,3,4,-1.6645,1.0,0.014772,0,1.7918,100,1,3.0,0.0,1390.0,759.9,869.86
149,22,4,42,4,4,-1.5488,0.80735,0.00856,1,3.1781,100,1,,,,,
150,22,5,43,2,14,-1.9219,2.0,0.078072,0,0.0,60,0,1.0,1.0,651.31,750.99,2119.6
150,22,5,44,3,14,-1.9183,2.3219,0.070299,0,0.0,60,1,1.0,1.0,-489.95,876.35,2866.3
150,22,5,45,4,14,-1.8424,1.585,0.028306,0,0.69315,60,1,0.0,,115.33,750.92,2632.9
150,22,5,46,5,14,-1.9056,2.8074,0.057355,0,0.69315,60,0,2.0,0.0,-482.55,743.79,2726.3
150,22,5,47,6,14,-1.8366,1.415,0.014536,0,1.7918,60,1,1.0,1.0,-90.683,942.27,2533.0
150,22,5,48,7,14,-1.761,1.1699,0.008961,0,3.1781,60,1,0.0,,4.661,750.81,2736.3
150,22,5,49,8,14,-1.7899,2.3219,0.022032,0,3.1781,60,0,1.0,1.0,486.67,1106.4,2119.7
150,22,5,50,9,14,-1.8879,3.4594,0.041136,0,1.7918,60,0,4.0,0.0,-391.17,1025.1,2916.2
150,22,5,51,10,14,-1.8339,1.263,0.0059233,0,1.7918,60,1,1.0,1.0,-132.59,420.45,2053.0
150,22,5,52,11,14,-1.7783,1.1155,0.004281,0,3.1781,60,1,1.0,1.0,-20.805,1005.5,2526.3
150,22,5,53,12,14,-1.8295,2.8074,0.017457,0,1.7918,60,0,1.0,1.0,721.38,1021.1,1799.7
150,22,5,54,13,14,-1.7806,1.0995,0.0032131,0,1.7918,60,1,,,,,
150,22,5,55,14,14,-1.8078,2.415,0.010193,0,2.4849,60,0,,,,,
151,22,6,56,1,7,-1.9219,2.0,0.078072,0,0.0,80,0,3.0,1.0,-320.75,750.93,3216.1
151,22,6,57,2,7,-1.7925,1.3219,0.029447,0,0.69315,80,1,0.0,,881.05,750.91,1753.1
151,22,6,58,3,7,-1.8424,2.585,0.063322,0,0.69315,80,0,4.0,0.0,399.84,756.23,1856.4
151,22,6,59,4,7,-1.75,1.2224,0.014874,0,1.7918,80,1,2.0,0.0,801.81,751.14,1829.7
151,22,6,60,5,7,-1.6577,1.0,0.0089239,0,3.1781,80,1,4.0,0.0,410.55,896.94,1986.4
151,22,6,61,6,7,-1.571,0.848,0.0058176,0,4.7875,80,1,1.0,0.0,695.86,742.3,1546.4
151,22,6,62,7,7,-1.4911,0.73697,0.0040189,1,4.7875,80,1,2.0,0.0,601.3,631.03,1529.7
152,23,1,1,1,4,-1.9219,2.0,0.078072,0,0.0,100,0,,,,,
152,23,1,2,2,4,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,552.52,1019.0,1966.4
152,23,1,3,3,4,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,401.32,721.0,1819.7
152,23,1,4,4,4,-1.5488,0.80735,0.00856,1,3.1781,100,1,3.0,0.0,170.05,933.06,1106.5
153,23,2,5,1,5,-1.9219,2.0,0.078072,0,0.0,60,0,,,,,
153,23,2,6,2,5,-1.7925,1.3219,0.029447,0,0.69315,60,1,0.0,,842.31,815.49,1473.2
153,23,2,7,3,5,-1.8424,2.585,0.063322,0,0.69315,60,0,2.0,0.0,-95.382,197.62,1793.0
153,23,2,8,4,5,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,369.78,162.91,1293.1
153,23,2,9,5,5,-1.6577,1.0,0.0089239,1,3.1781,60,1,1.0,0.0,558.55,41.825,983.28
154,23,3,10,1,6,-1.9219,2.0,0.078072,0,0.0,100,0,1.0,0.0,988.21,-68.465,443.33
154,23,3,11,2,6,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,706.93,750.96,2113.0
154,23,3,12,3,6,-1.6645,1.0,0.014772,0,1.7918,100,1,2.0,1.0,-800.83,750.94,3479.4
154,23,3,13,4,6,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,-838.85,751.0,3786.1
154,23,3,14,5,6,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,729.53,751.07,2766.3
154,23,3,15,6,6,-1.3568,0.58496,0.0036716,1,6.5793,100,1,,,,,
155,23,4,16,1,8,-1.9219,2.0,0.078072,0,0.0,80,0,3.0,1.0,-298.03,928.2,2932.8
155,23,4,17,2,8,-1.9183,2.3219,0.070299,0,0.0,80,0,3.0,1.0,747.12,1030.2,1783.0
155,23,4,18,3,8,-1.8424,1.585,0.028306,0,0.69315,80,1,1.0,0.0,1065.8,750.94,1573.1
155,23,4,19,4,8,-1.75,1.2224,0.014874,0,1.7918,80,1,4.0,0.0,687.86,750.97,1999.7
155,23,4,20,5,8,-1.6577,1.0,0.0089239,0,3.1781,80,1,3.0,1.0,-626.64,750.87,3262.8
155,23,4,21,6,8,-1.571,0.848,0.0058176,0,4.7875,80,1,4.0,0.0,208.55,35.027,1326.5
155,23,4,22,7,8,-1.6858,3.3219,0.044315,0,3.1781,80,0,3.0,1.0,560.57,750.94,2166.3
155,23,4,23,8,8,-1.614,0.87447,0.004198,1,4.7875,80,1,4.0,0.0,379.32,1122.3,929.87
156,23,5,24,3,9,-1.9219,2.0,0.078072,0,0.0,60,1,0.0,,1032.7,842.55,1309.8
156,23,5,25,4,9,-1.7925,1.3219,0.029447,0,0.69315,60,1,3.0,0.0,651.49,691.31,1539.8
156,23,5,26,5,9,-1.8424,2.585,0.063322,0,0.69315,60,0,0.0,,566.89,751.0,2173.1
156,23,5,27,6,9,-1.75,1.2224,0.014874,0,1.7918,60,1,4.0,1.0,302.08,778.51,1976.4
156,23,5,28,7,9,-1.6577,1.0,0.0089239,0,3.1781,60,1,0.0,,357.61,770.67,1913.1
156,23,5,29,8,9,-1.761,3.1699,0.047997,0,3.1781,60,0,4.0,1.0,1279.5,750.99,1353.1
156,23,5,30,9,9,-1.8586,3.3219,0.044315,1,1.7918,60,0,2.0,0.0,348.31,151.5,1303.2
157,23,6,31,1,7,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,2039.1,1039.0,499.88
157,23,6,32,2,7,-1.7925,1.3219,0.029447,0,0.69315,60,1,,,,,
157,23,6,33,3,7,-1.8424,2.585,0.063322,0,0.69315,60,0,1.0,0.0,46.791,-953.33,499.88
157,23,6,34,4,7,-1.9056,2.8074,0.057355,0,0.69315,60,0,0.0,,1378.6,1118.4,1239.8
157,23,6,35,5,7,-1.8366,1.415,0.014536,0,1.7918,60,1,,,,,
157,23,6,36,6,7,-1.761,1.1699,0.008961,0,3.1781,60,1,,,,,
157,23,6,37,7,7,-1.7899,2.3219,0.022032,1,2.4849,60,0,0.0,,218.15,761.19,2043.0
158,23,7,38,1,5,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,994.39,1080.9,1586.5
158,23,7,39,2,5,-1.7925,1.3219,0.029447,0,0.69315,100,1,4.0,0.0,449.78,772.8,1823.0
158,23,7,40,3,5,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,638.49,1108.2,1969.7
158,23,7,41,4,5,-1.5488,0.80735,0.00856,0,3.1781,100,1,4.0,0.0,460.52,720.29,1759.8
158,23,7,42,5,5,-1.4466,0.67807,0.0054313,1,4.7875,100,1,0.0,,1392.4,548.99,336.6
159,23,8,43,1,5,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,635.37,785.14,1649.8
159,23,8,44,2,5,-1.9183,2.3219,0.070299,0,0.0,60,0,0.0,,120.84,1087.1,2466.2
159,23,8,45,3,5,-1.9502,2.585,0.063322,0,0.0,60,0,0.0,,309.47,805.82,1996.4
159,23,8,46,4,5,-1.9056,1.8074,0.026716,0,0.69315,60,1,0.0,,418.16,494.62,1576.5
159,23,8,47,5,5,-1.8366,1.415,0.014536,1,1.7918,60,1,0.0,,570.15,456.58,1386.4
160,24,1,1,2,15,-1.9219,2.0,0.078072,0,0.0,100,1,,,,,
160,24,1,2,3,15,-1.7925,1.3219,0.029447,0,0.69315,100,1,,,,,
160,24,1,3,4,15,-1.6645,1.0,0.014772,0,1.7918,100,1,,,,,
160,24,1,4,5,15,-1.5488,0.80735,0.00856,0,3.1781,100,1,,,,,
160,24,1,5,6,15,-1.4466,0.67807,0.0054313,0,4.7875,100,1,,,,,
160,24,1,6,7,15,-1.3568,0.58496,0.0036716,0,6.5793,100,1,,,,,
160,24,1,7,8,15,-1.2776,0.51457,0.002602,0,6.5793,100,1,,,,,
160,24,1,8,9,15,-1.2075,0.45943,0.0019129,0,6.5793,100,1,3.0,0.0,563.62,553.38,1489.8
160,24,1,9,10,15,-1.1451,0.41504,0.0014482,0,6.5793,100,1,0.0,,592.27,872.01,1039.9
160,24,1,10,11,15,-1.0892,0.37851,0.0011233,0,6.5793,100,1,,,,,
160,24,1,11,12,15,-1.0389,0.34792,0.00088903,0,6.5793,100,1,,,,,
160,24,1,12,13,15,-0.99339,0.32193,0.00071583,0,6.5793,100,1,3.0,0.0,331.64,974.67,2143.0
160,24,1,13,14,15,-0.95199,0.29956,0.00058497,0,6.5793,100,1,0.0,,350.41,750.92,2499.6
160,24,1,14,15,15,-0.91418,0.28011,0.00048423,0,6.5793,100,1,,,,,
161,24,2,15,1,5,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,825.1,1121.5,809.84
161,24,2,16,2,5,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,53.969,1037.0,186.67
161,24,2,17,3,5,-1.6645,1.0,0.014772,0,1.7918,100,1,3.0,1.0,389.17,750.9,966.51
161,24,2,18,4,5,-1.5488,0.80735,0.00856,0,3.1781,100,1,3.0,1.0,-35.282,1017.7,2802.9
161,24,2,19,5,5,-1.4466,0.67807,0.0054313,1,4.7875,100,1,3.0,1.0,-170.06,1009.6,716.55
162,24,3,20,1,4,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,1104.9,1014.7,1706.4
162,24,3,21,2,4,-1.9183,2.3219,0.070299,0,0.0,80,0,2.0,0.0,87.111,750.97,2802.9
162,24,3,22,3,4,-1.8424,1.585,0.028306,0,0.69315,80,1,0.0,,2025.5,1122.1,766.6
162,24,3,23,4,4,-1.75,1.2224,0.014874,1,1.7918,80,1,,,,,
163,24,4,24,1,5,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,351.66,750.94,2399.6
163,24,4,25,2,5,-1.9183,2.3219,0.070299,0,0.0,60,0,0.0,,923.59,390.1,966.51
163,24,4,26,3,5,-1.8424,1.585,0.028306,0,0.69315,60,1,0.0,,1345.6,515.44,669.86
163,24,4,27,4,5,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,457.76,927.47,1456.4
163,24,4,28,5,5,-1.8366,3.0,0.052297,1,1.7918,60,0,2.0,1.0,433.06,236.26,1303.2
164,25,1,1,1,9,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,76.99,750.03,2849.7
164,25,1,2,2,9,-1.7925,1.3219,0.029447,0,0.69315,100,1,3.0,1.0,-104.63,751.05,2936.2
164,25,1,3,3,9,-1.6645,1.0,0.014772,0,1.7918,100,1,3.0,1.0,-16.033,751.0,2779.6
164,25,1,4,4,9,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,256.02,751.04,2582.9
164,25,1,5,5,9,-1.4466,0.67807,0.0054313,0,4.7875,100,1,3.0,1.0,-168.6,751.01,269.98
164,25,1,6,6,9,-1.3568,0.58496,0.0036716,0,6.5793,100,1,,,,,
164,25,1,7,7,9,-1.2776,0.51457,0.002602,0,6.5793,100,1,0.0,,348.67,750.88,2479.7
164,25,1,8,8,9,-1.2075,0.45943,0.0019129,0,6.5793,100,1,,,,,
164,25,1,9,9,9,-1.1451,0.41504,0.0014482,0,6.5793,100,1,3.0,1.0,-190.57,-1354.0,336.61
165,25,2,10,1,8,-1.9219,2.0,0.078072,0,0.0,60,0,0.0,,502.67,751.0,2423.0
165,25,2,11,2,8,-1.7925,1.3219,0.029447,0,0.69315,60,1,4.0,1.0,-175.07,694.54,403.24
165,25,2,12,3,8,-1.8424,2.585,0.063322,0,0.69315,60,0,4.0,1.0,760.28,751.15,2056.4
165,25,2,13,4,8,-1.75,1.2224,0.014874,0,1.7918,60,1,1.0,0.0,772.28,750.96,1946.3
165,25,2,14,5,8,-1.6577,1.0,0.0089239,0,3.1781,60,1,3.0,0.0,870.84,1024.0,1653.1
165,25,2,15,6,8,-1.761,3.1699,0.047997,0,3.1781,60,0,0.0,,1152.9,1112.7,1459.8
165,25,2,16,7,8,-1.6858,1.0,0.0059698,0,3.1781,60,1,0.0,,461.72,1114.7,4172.7
165,25,2,17,8,8,-1.7925,3.4594,0.041136,1,1.7918,60,0,,,,,
166,25,3,18,1,14,-1.9219,2.0,0.078072,0,0.0,80,0,1.0,0.0,709.81,750.81,2109.7
166,25,3,19,2,14,-1.7925,1.3219,0.029447,0,0.69315,80,1,2.0,1.0,-277.87,750.97,3039.6
166,25,3,20,3,14,-1.6645,1.0,0.014772,0,1.7918,80,1,2.0,1.0,-262.5,750.93,2979.5
166,25,3,21,4,14,-1.75,2.8074,0.057355,0,1.7918,80,0,0.0,0.0,892.64,789.12,1396.5
166,25,3,22,5,14,-1.6577,1.0,0.0089239,0,3.1781,80,1,0.0,,614.72,750.92,2109.7
166,25,3,23,6,14,-1.571,0.848,0.0058176,0,4.7875,80,1,0.0,,360.12,750.93,2382.9
166,25,3,24,7,14,-1.4911,0.73697,0.0040189,0,4.7875,80,1,2.0,1.0,-334.46,1001.7,499.88
166,25,3,25,8,14,-1.4183,0.65208,0.0028992,0,4.7875,80,1,2.0,1.0,-222.48,750.91,2956.2
166,25,3,26,9,14,-1.5466,3.585,0.038369,0,3.1781,80,0,2.0,1.0,729.4,772.55,1519.8
166,25,3,27,10,14,-1.4838,0.70044,0.0023223,0,4.7875,80,1,0.0,,58.208,1071.2,2626.3
166,25,3,28,11,14,-1.4256,0.63743,0.0017997,0,4.7875,80,1,4.0,0.0,830.11,750.89,1909.7
166,25,3,29,12,14,-1.3716,0.58496,0.0014243,0,4.7875,80,1,,,,,
166,25,3,30,13,14,-1.4961,4.0,0.030184,0,3.1781,80,0,0.0,,654.16,840.56,1686.4
166,25,3,31,14,14,-1.4466,0.62803,0.0012251,1,3.1781,80,1,3.0,0.0,712.78,475.92,1263.1
167,25,4,32,1,7,-1.9219,2.0,0.078072,0,0.0,100,0,3.0,0.0,1021.9,750.94,1759.7
167,25,4,33,2,7,-1.7925,1.3219,0.029447,0,0.69315,100,1,1.0,1.0,-265.83,750.91,389.92
167,25,4,34,3,7,-1.6645,1.0,0.014772,0,1.7918,100,1,1.0,1.0,-270.47,750.87,426.53
167,25,4,35,4,7,-1.5488,0.80735,0.00856,0,3.1781,100,1,1.0,1.0,-91.924,750.94,2872.9
167,25,4,36,5,7,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,679.98,750.76,2129.6
167,25,4,37,6,7,-1.3568,0.58496,0.0036716,0,6.5793,100,1,1.0,1.0,-97.779,750.92,2829.6
167,25,4,38,7,7,-1.2776,0.51457,0.002602,1,6.5793,100,1,0.0,,707.43,233.94,1026.5
168,25,5,39,1,4,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,683.47,750.95,1996.4
168,25,5,40,2,4,-1.9183,2.3219,0.070299,0,0.0,80,0,4.0,1.0,508.83,1121.9,2113.0
168,25,5,41,3,4,-1.8424,1.585,0.028306,0,0.69315,80,1,1.0,0.0,524.24,750.88,2169.7
168,25,5,42,4,4,-1.75,1.2224,0.014874,1,1.7918,80,1,,,,,
169,26,1,1,1,4,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,512.91,369.41,1356.5
169,26,1,2,2,4,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,11.297,611.03,2099.7
169,26,1,3,3,4,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,1096.5,889.61,1293.1
169,26,1,4,4,4,-1.5488,0.80735,0.00856,1,3.1781,100,1,0.0,,1488.4,361.77,373.32
170,26,2,5,2,12,-1.9219,2.0,0.078072,0,0.0,60,1,0.0,,507.68,750.86,2279.7
170,26,2,6,3,12,-1.9183,2.3219,0.070299,0,0.0,60,0,1.0,0.0,876.56,751.04,1906.3
170,26,2,7,4,12,-1.8424,1.585,0.028306,0,0.69315,60,1,0.0,,422.02,751.11,2366.3
170,26,2,8,5,12,-1.75,1.2224,0.014874,0,1.7918,60,1,0.0,,173.91,750.94,2612.9
170,26,2,9,6,12,-1.8366,3.0,0.052297,0,1.7918,60,0,2.0,1.0,769.22,1052.4,2033.1
170,26,2,10,7,12,-1.761,1.1699,0.008961,0,3.1781,60,1,2.0,1.0,-351.94,750.88,3076.2
170,26,2,11,8,12,-1.8586,3.3219,0.044315,0,1.7918,60,0,2.0,1.0,1253.3,751.04,1509.7
170,26,2,12,9,12,-1.7925,1.1375,0.0059863,0,3.1781,60,1,,,,,
170,26,2,13,10,12,-1.7272,1.0,0.0042725,0,3.1781,60,1,2.0,1.0,-1545.7,750.89,4349.3
170,26,2,14,11,12,-1.7783,2.7004,0.018434,0,2.4849,60,0,0.0,,1159.3,750.97,1639.8
170,26,2,15,12,12,-1.8295,2.8074,0.017457,1,1.7918,60,0,1.0,0.0,891.23,750.88,1849.8
171,26,3,16,1,9,-1.9219,2.0,0.078072,0,0.0,100,0,1.0,0.0,870.52,751.0,1883.0
171,26,3,17,2,9,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,825.88,750.94,2033.0
171,26,3,18,3,9,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,861.24,1084.3,1723.1
171,26,3,19,4,9,-1.5488,0.80735,0.00856,0,3.1781,100,1,0.0,,939.88,553.06,1113.2
171,26,3,20,5,9,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,572.01,311.83,1239.8
171,26,3,21,6,9,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,663.83,1110.2,1946.4
171,26,3,22,7,9,-1.2776,0.51457,0.002602,0,6.5793,100,1,3.0,0.0,715.95,662.38,1446.4
171,26,3,23,8,9,-1.2075,0.45943,0.0019129,0,6.5793,100,1,,,,,
171,26,3,24,9,9,-1.1451,0.41504,0.0014482,1,6.5793,100,1,,,,,
172,27,1,1,1,12,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,,794.64,749.87,2083.0
172,27,1,2,2,12,-1.7925,1.3219,0.029447,0,0.69315,100,1,0.0,,209.59,751.27,2833.0
172,27,1,3,3,12,-1.6645,1.0,0.014772,0,1.7918,100,1,0.0,,598.25,1111.3,2013.0
172,27,1,4,4,12,-1.5488,0.80735,0.00856,0,3.1781,100,1,1.0,0.0,926.95,840.05,1413.1
172,27,1,5,5,12,-1.4466,0.67807,0.0054313,0,4.7875,100,1,0.0,,312.45,2.311,1189.9
172,27,1,6,6,12,-1.3568,0.58496,0.0036716,0,6.5793,100,1,0.0,,284.44,751.09,2536.3
172,27,1,7,7,12,-1.2776,0.51457,0.002602,0,6.5793,100,1,4.0,1.0,-40.195,750.9,2809.6
172,27,1,8,8,12,-1.2075,0.45943,0.0019129,0,6.5793,100,1,1.0,0.0,148.52,751.12,2549.6
172,27,1,9,9,12,-1.1451,0.41504,0.0014482,0,6.5793,100,1,4.0,1.0,-69.522,350.24,1919.8
172,27,1,10,10,12,-1.0892,0.37851,0.0011233,0,6.5793,100,1,4.0,1.0,-17.445,-64.293,1453.2
172,27,1,11,11,12,-1.0389,0.34792,0.00088903,0,6.5793,100,1,0.0,,1141.1,1124.1,1483.1
172,27,1,12,12,12,-0.99339,0.32193,0.00071583,1,6.5793,100,1,3.0,0.0,696.53,69.727,873.19
173,27,2,13,1,7,-1.9219,2.0,0.078072,0,0.0,60,0,1.0,0.0,815.85,751.03,2049.8
173,27,2,14,2,7,-1.7925,1.3219,0.029447,0,0.69315,60,1,,,,,
173,27,2,15,3,7,-1.8424,2.585,0.063322,0,0.69315,60,0,3.0,1.0,683.51,751.11,2029.7
173,27,2,16,4,7,-1.75,1.2224,0.014874,0,1.7918,60,1,1.0,0.0,765.51,750.92,1959.7
173,27,2,17,5,7,-1.6577,1.0,0.0089239,0,3.1781,60,1,3.0,1.0,-62.32,751.03,2839.6
173,27,2,18,6,7,-1.761,3.1699,0.047997,0,3.1781,60,0,3.0,1.0,512.99,966.08,1953.1
173,27,2,19,7,7,-1.6858,1.0,0.0059698,1,3.1781,60,1,0.0,,554.9,671.39,1023.2
174,27,3,20,1,15,-1.9219,2.0,0.078072,0,0.0,80,0,0.0,,747.97,751.05,2103.0
174,27,3,21,2,15,-1.7925,1.3219,0.029447,0,0.69315,80,1,1.0,1.0,-59.679,751.21,2916.2
174,27,3,22,3,15,-1.6645,1.0,0.014772,0,1.7918,80,1,,,,,
174,27,3,23,4,15,-1.75,2.8074,0.057355,0,1.7918,80,0,2.0,0.0,-59.071,643.91,2203.0
174,27,3,24,5,15,-1.6577,1.0,0.0089239,0,3.1781,80,1,0.0,,1102.8,1079.2,1673.1
174,27,3,25,6,15,-1.571,0.848,0.0058176,0,4.7875,80,1,2.0,0.0,938.2,750.92,1759.7
174,27,3,26,7,15,-1.4911,0.73697,0.0040189,0,4.7875,80,1,2.0,0.0,640.21,1003.3,2109.8
174,27,3,27,8,15,-1.4183,0.65208,0.0028992,0,4.7875,80,1,1.0,1.0,-170.96,632.01,2303.0
174,27,3,28,9,15,-1.5466,3.585,0.038369,0,3.1781,80,0,1.0,1.0,504.34,354.13,1349.8
174,27,3,29,10,15,-1.4838,0.70044,0.0023223,0,4.7875,80,1,0.0,,1202.9,750.95,1719.8
174,27,3,30,11,15,-1.4256,0.63743,0.0017997,0,4.7875,80,1,0.0,,928.3,750.93,1813.0
174,27,3,31,12,15,-1.3716,0.58496,0.0014243,0,4.7875,80,1,0.0,,816.99,860.05,1543.1
174,27,3,32,13,15,-1.4961,4.0,0.030184,0,3.1781,80,0,1.0,1.0,579.02,935.47,1856.4
174,27,3,33,14,15,-1.4466,0.62803,0.0012251,0,3.1781,80,1,3.0,0.0,561.03,234.2,1173.2
174,27,3,34,15,15,-1.4003,0.58496,0.0010082,0,4.7875,80,1,4.0,0.0,306.44,2059.3,1533.1
175,27,4,35,1,10,-1.9219,2.0,0.078072,0,0.0,100,0,0.0,0.0,-115.1,750.93,2776.2
175,27,4,36,2,10,-1.7925,1.3219,0.029447,0,0.69315,100,1,1.0,0.0,480.07,996.47,1769.7
175,27,4,37,3,10,-1.6645,1.0,0.014772,0,1.7918,100,1,2.0,1.0,-357.79,750.9,519.92
175,27,4,38,4,10,-1.5488,0.80735,0.00856,0,3.1781,100,1,2.0,1.0,0.923,751.2,2689.6
175,27,4,39,5,10,-1.4466,0.67807,0.0054313,0,4.7875,100,1,1.0,0.0,552.68,750.83,2193.0
175,27,4,40,6,10,-1.3568,0.58496,0.0036716,0,6.5793,100,1,2.0,1.0,-464.96,750.97,593.27
175,27,4,41,7,10,-1.2776,0.51457,0.002602,0,6.5793,100,1,2.0,1.0,-9.682,300.0,1809.7
175,27,4,42,8,10,-1.2075,0.45943,0.0019129,0,6.5793,100,1,1.0,0.0,735.54,655.32,1419.8
175,27,4,43,9,10,-1.1451,0.41504,0.0014482,0,6.5793,100,1,2.0,1.0,-385.68,20.749,1906.4
