"subj" "seq" "trial" "sl" "ltime" "linger" "laway"
"620" 2 10 5 0.368933533416287 -1.45227762296473 -3.17568225457097 0
"621" 2 10 6 NA NA NA 1
"622" 2 10 7 NA NA NA 2
"623" 2 10 8 NA NA NA 2
"624" 2 10 9 NA NA NA 2
"625" 2 10 10 NA NA NA 2
"626" 2 10 11 NA NA NA 2
"627" 2 10 12 NA NA NA 2
"628" 2 10 13 NA NA NA 2
"629" 2 10 14 NA NA NA 2
"630" 2 10 15 NA NA NA 2
"631" 2 11 1 NA NA NA 2
"632" 2 11 2 NA NA NA 2
"633" 2 11 3 NA NA NA 2
"634" 2 11 4 NA NA NA 2
"635" 2 11 5 NA NA NA 2
"636" 2 11 6 NA NA NA 2
"637" 2 11 7 NA NA NA 2
"638" 2 11 8 NA NA NA 2
"639" 2 11 9 NA NA NA 2
"640" 2 11 10 NA NA NA 2
"641" 2 11 11 NA NA NA 2
"642" 2 11 12 NA NA NA 2
"643" 2 11 13 NA NA NA 2
"644" 2 11 14 NA NA NA 2
"645" 2 11 15 NA NA NA 2
"646" 2 12 1 NA NA NA 2
"647" 2 12 2 NA NA NA 2
"648" 2 12 3 NA NA NA 2
"649" 2 12 4 NA NA NA 2
"650" 2 12 5 NA NA NA 2
"651" 2 12 6 NA NA NA 2
"652" 2 12 7 NA NA NA 2
"653" 2 12 8 NA NA NA 2
"654" 2 12 9 NA NA NA 2
"655" 2 12 10 NA NA NA 2
"656" 2 12 11 NA NA NA 2
"657" 2 12 12 NA NA NA 2
"658" 2 12 13 NA NA NA 2
"659" 2 12 14 NA NA NA 2
"660" 2 12 15 NA NA NA 2
"661" 2 13 1 NA NA NA 2
"662" 2 13 2 NA NA NA 2
"663" 2 13 3 NA NA NA 2
"664" 2 13 4 NA NA NA 2
"665" 2 13 5 NA NA NA 2
"666" 2 13 6 NA NA NA 2
"667" 2 13 7 NA NA NA 2
"668" 2 13 8 NA NA NA 2
"669" 2 13 9 NA NA NA 2
"670" 2 13 10 NA NA NA 2
"671" 2 13 11 NA NA NA 2
"672" 2 13 12 NA NA NA 2
"673" 2 13 13 NA NA NA 2
"674" 2 13 14 NA NA NA 2
"675" 2 13 15 NA NA NA 2
"676" 2 14 1 NA NA NA 2
"677" 2 14 2 NA NA NA 2
"678" 2 14 3 NA NA NA 2
"679" 2 14 4 NA NA NA 2
"680" 2 14 5 NA NA NA 2
"681" 2 14 6 NA NA NA 2
"682" 2 14 7 NA NA NA 2
"683" 2 14 8 NA NA NA 2
"684" 2 14 9 NA NA NA 2
"685" 2 14 10 NA NA NA 2
"686" 2 14 11 NA NA NA 2
"687" 2 14 12 NA NA NA 2
"688" 2 14 13 NA NA NA 2
"689" 2 14 14 NA NA NA 2
"690" 2 14 15 NA NA NA 2
"691" 2 15 1 NA NA NA 2
"692" 2 15 2 NA NA NA 2
"693" 2 15 3 NA NA NA 2
"694" 2 15 4 NA NA NA 2
"695" 2 15 5 NA NA NA 2
"696" 2 15 6 NA NA NA 2
"697" 2 15 7 NA NA NA 2
"698" 2 15 8 NA NA NA 2
"699" 2 15 9 NA NA NA 2
"700" 2 15 10 NA NA NA 2
"701" 2 15 11 NA NA NA 2
"702" 2 15 12 NA NA NA 2
"703" 2 15 13 NA NA NA 2
"704" 2 15 14 NA NA NA 2
"705" 2 15 15 NA NA NA 2
"706" 2 16 1 NA NA NA 2
"707" 2 16 2 NA NA NA 2
"708" 2 16 3 NA NA NA 2
"709" 2 16 4 NA NA NA 2
"710" 2 16 5 NA NA NA 2
"711" 2 16 6 NA NA NA 2
"712" 2 16 7 NA NA NA 2
"713" 2 16 8 NA NA NA 2
"714" 2 16 9 NA NA NA 2
"715" 2 16 10 NA NA NA 2
"716" 2 16 11 NA NA NA 2
"717" 2 16 12 NA NA NA 2
"718" 2 16 13 NA NA NA 2
"719" 2 16 14 NA NA NA 2
"720" 2 16 15 NA NA NA 2
"721" 3 1 1 1.05428285731288 0.134229725911273 0.362847250596483 0
"722" 3 1 2 -0.371237670906464 0.89030200368839 0.364808422040325 0
"723" 3 1 3 -0.339535399651361 0.987582204903098 0.364788203778017 0
"724" 3 1 4 -0.273259860637184 0.530902054235487 0.545893288398824 0
"725" 3 1 5 0.787118436161776 0.0442958327317657 0.684823077845865 0
"726" 3 1 6 -0.0301046532076572 0.781729899246329 0.36498027726994 0
"727" 3 1 7 -0.847752326567114 1.19358614757724 0.364646675941864 0
"728" 3 1 8 -0.61547455659629 1.19732652733921 0.364949949876479 0
"729" 3 1 9 -1.38464889109471 1.49675909098669 0.364555693761479 1
"730" 3 1 10 NA NA NA 2
"731" 3 1 11 NA NA NA 2
"732" 3 1 12 NA NA NA 2
"733" 3 1 13 NA NA NA 2
"734" 3 1 14 NA NA NA 2
"735" 3 1 15 NA NA NA 2
"736" 3 2 1 0.369823137966813 -1.44550450285522 -2.0134354458155 0
"737" 3 2 2 NA NA NA 0
"738" 3 2 3 0.143813036420148 0.512149609753176 0.871993641158968 0
"739" 3 2 4 0.638129892233935 -0.910144958437832 -0.942888565756399 0
"740" 3 2 5 NA NA NA 1
"741" 3 2 6 NA NA NA 2
"742" 3 2 7 NA NA NA 2
"743" 3 2 8 NA NA NA 2
"744" 3 2 9 NA NA NA 2
"745" 3 2 10 NA NA NA 2
"746" 3 2 11 NA NA NA 2
"747" 3 2 12 NA NA NA 2
"748" 3 2 13 NA NA NA 2
"749" 3 2 14 NA NA NA 2
"750" 3 2 15 NA NA NA 2
"751" 3 3 1 0.473654141812848 0.396197837132091 0.970871052974548 0
"752" 3 3 2 0.215759804443926 0.246441118770387 0.515535567543882 0
"753" 3 3 3 0.496025674430049 -0.213898538583259 0.0306905173620808 0
"754" 3 3 4 0.486341115800461 0.377435283515288 0.95219948773343 0
"755" 3 3 5 0.193721873533172 0.0367827239774509 0.167114253196089 0
"756" 3 3 6 0.370389249953511 -0.17641386788762 -0.0174896017170576 1
"757" 3 3 7 NA NA NA 2
"758" 3 3 8 NA NA NA 2
"759" 3 3 9 NA NA NA 2
"760" 3 3 10 NA NA NA 2
"761" 3 3 11 NA NA NA 2
"762" 3 3 12 NA NA NA 2
"763" 3 3 13 NA NA NA 2
"764" 3 3 14 NA NA NA 2
"765" 3 3 15 NA NA NA 2
"766" 3 4 1 NA NA NA 2
"767" 3 4 2 NA NA NA 2
"768" 3 4 3 NA NA NA 2
"769" 3 4 4 NA NA NA 2
"770" 3 4 5 NA NA NA 2
"771" 3 4 6 NA NA NA 2
"772" 3 4 7 NA NA NA 2
"773" 3 4 8 NA NA NA 2
"774" 3 4 9 NA NA NA 2
"775" 3 4 10 NA NA NA 2
"776" 3 4 11 NA NA NA 2
"777" 3 4 12 NA NA NA 2
"778" 3 4 13 NA NA NA 2
"779" 3 4 14 NA NA NA 2
"780" 3 4 15 NA NA NA 2
"781" 3 5 1 0.646136333188667 0.343883066136964 0.364677003335325 0
"782" 3 5 2 0.767789755473078 0.0967511206963293 0.750815486018047 0
"783" 3 5 3 0.509491052399372 0.407489740359446 1.01920280902099 0
"784" 3 5 4 -1.39172529092844 -1.26940338000785 0.351727206327273 1
"785" 3 5 5 NA NA NA 2
"786" 3 5 6 NA NA NA 2
"787" 3 5 7 NA NA NA 2
"788" 3 5 8 NA NA NA 2
"789" 3 5 9 NA NA NA 2
"790" 3 5 10 NA NA NA 2
"791" 3 5 11 NA NA NA 2
"792" 3 5 12 NA NA NA 2
"793" 3 5 13 NA NA NA 2
"794" 3 5 14 NA NA NA 2
"795" 3 5 15 NA NA NA 2
"796" 3 6 1 NA NA NA 2
"797" 3 6 2 NA NA NA 2
"798" 3 6 3 NA NA NA 2
"799" 3 6 4 NA NA NA 2
"800" 3 6 5 NA NA NA 2
"801" 3 6 6 NA NA NA 2
"802" 3 6 7 NA NA NA 2
"803" 3 6 8 NA NA NA 2
"804" 3 6 9 NA NA NA 2
"805" 3 6 10 NA NA NA 2
"806" 3 6 11 NA NA NA 2
"807" 3 6 12 NA NA NA 2
"808" 3 6 13 NA NA NA 2
"809" 3 6 14 NA NA NA 2
"810" 3 6 15 NA NA NA 2
"811" 3 7 1 NA NA NA 0
"812" 3 7 2 0.273806501365738 -1.55033622753531 -2.25999715465734 0
"813" 3 7 3 -2.3384464972551 1.90102337931425 0.939441764217301 0
"814" 3 7 4 NA NA NA 0
"815" 3 7 5 NA NA NA 0
"816" 3 7 6 NA NA NA 0
"817" 3 7 7 NA NA NA 0
"818" 3 7 8 0.650665229082254 1.63525423352451 0.4743711854855 0
"819" 3 7 9 NA NA NA 0
"820" 3 7 10 NA NA NA 0
"821" 3 7 11 NA NA NA 0
"822" 3 7 12 NA NA NA 1
"823" 3 7 13 NA NA NA 2
"824" 3 7 14 NA NA NA 2
"825" 3 7 15 NA NA NA 2
"826" 3 8 1 -0.209268987855041 0.789220767904761 1.00660683160333 0
"827" 3 8 2 -1.5099011681517 1.5453840278923 0.364626457679556 0
"828" 3 8 3 0.0750112226653303 -1.61018230372683 -2.5235422038376 0
"829" 3 8 4 NA NA NA 0
"830" 3 8 5 0.200848819079998 -0.446064921322215 -0.586016017764006 0
"831" 3 8 6 -0.312877590563444 0.534662652266441 0.518032522938878 0
"832" 3 8 7 NA NA NA 1
"833" 3 8 8 NA NA NA 2
"834" 3 8 9 NA NA NA 2
"835" 3 8 10 NA NA NA 2
"836" 3 8 11 NA NA NA 2
"837" 3 8 12 NA NA NA 2
"838" 3 8 13 NA NA NA 2
"839" 3 8 14 NA NA NA 2
"840" 3 8 15 NA NA NA 2
"841" 3 9 1 NA NA NA 2
"842" 3 9 2 NA NA NA 2
"843" 3 9 3 NA NA NA 2
"844" 3 9 4 NA NA NA 2
"845" 3 9 5 NA NA NA 2
"846" 3 9 6 NA NA NA 2
"847" 3 9 7 NA NA NA 2
"848" 3 9 8 NA NA NA 2
"849" 3 9 9 NA NA NA 2
"850" 3 9 10 NA NA NA 2
"851" 3 9 11 NA NA NA 2
"852" 3 9 12 NA NA NA 2
"853" 3 9 13 NA NA NA 2
"854" 3 9 14 NA NA NA 2
"855" 3 9 15 NA NA NA 2
"856" 3 10 1 NA NA NA 2
"857" 3 10 2 NA NA NA 2
"858" 3 10 3 NA NA NA 2
"859" 3 10 4 NA NA NA 2
"860" 3 10 5 NA NA NA 2
"861" 3 10 6 NA NA NA 2
"862" 3 10 7 NA NA NA 2
"863" 3 10 8 NA NA NA 2
"864" 3 10 9 NA NA NA 2
"865" 3 10 10 NA NA NA 2
"866" 3 10 11 NA NA NA 2
"867" 3 10 12 NA NA NA 2
"868" 3 10 13 NA NA NA 2
"869" 3 10 14 NA NA NA 2
"870" 3 10 15 NA NA NA 2
"871" 3 11 1 NA NA NA 2
"872" 3 11 2 NA NA NA 2
"873" 3 11 3 NA NA NA 2
"874" 3 11 4 NA NA NA 2
"875" 3 11 5 NA NA NA 2
"876" 3 11 6 NA NA NA 2
"877" 3 11 7 NA NA NA 2
"878" 3 11 8 NA NA NA 2
"879" 3 11 9 NA NA NA 2
"880" 3 11 10 NA NA NA 2
"881" 3 11 11 NA NA NA 2
"882" 3 11 12 NA NA NA 2
"883" 3 11 13 NA NA NA 2
"884" 3 11 14 NA NA NA 2
"885" 3 11 15 NA NA NA 2
"886" 3 12 1 NA NA NA 0
"887" 3 12 2 0.0841599967360791 -0.955120497791904 -1.48594098220882 0
"888" 3 12 3 1.1996523281829 -1.63252349095374 -1.60007307293552 0
"889" 3 12 4 NA NA NA 0
"890" 3 12 5 NA NA NA 0
"891" 3 12 6 NA NA NA 0
"892" 3 12 7 NA NA NA 1
"893" 3 12 8 NA NA NA 2
"894" 3 12 9 NA NA NA 2
"895" 3 12 10 NA NA NA 2
"896" 3 12 11 NA NA NA 2
"897" 3 12 12 NA NA NA 2
"898" 3 12 13 NA NA NA 2
"899" 3 12 14 NA NA NA 2
"900" 3 12 15 NA NA NA 2
"901" 3 13 1 -0.59200112743355 1.05509100503942 0.364717439859941 0
"902" 3 13 2 -1.18145512444051 0.856648694965148 0.283763517580096 0
"903" 3 13 3 -0.859731660571355 -1.17963426572056 0.422794398338675 0
"904" 3 13 4 0.849613155836218 -0.112776866261663 0.491132124938544 0
"905" 3 13 5 0.225545454499711 -1.62514382277472 -2.41881160508396 0
"906" 3 13 6 2.8045798104725 -1.48290830047492 0.00361523139278658 1
"907" 3 13 7 NA NA NA 2
"908" 3 13 8 NA NA NA 2
"909" 3 13 9 NA NA NA 2
"910" 3 13 10 NA NA NA 2
"911" 3 13 11 NA NA NA 2
"912" 3 13 12 NA NA NA 2
"913" 3 13 13 NA NA NA 2
"914" 3 13 14 NA NA NA 2
"915" 3 13 15 NA NA NA 2
"916" 3 14 1 NA NA NA 2
"917" 3 14 2 NA NA NA 2
"918" 3 14 3 NA NA NA 2
"919" 3 14 4 NA NA NA 2
"920" 3 14 5 NA NA NA 2
"921" 3 14 6 NA NA NA 2
"922" 3 14 7 NA NA NA 2
"923" 3 14 8 NA NA NA 2
"924" 3 14 9 NA NA NA 2
"925" 3 14 10 NA NA NA 2
"926" 3 14 11 NA NA NA 2
"927" 3 14 12 NA NA NA 2
"928" 3 14 13 NA NA NA 2
"929" 3 14 14 NA NA NA 2
"930" 3 14 15 NA NA NA 2
"931" 3 15 1 NA NA NA 2
"932" 3 15 2 NA NA NA 2
"933" 3 15 3 NA NA NA 2
"934" 3 15 4 NA NA NA 2
"935" 3 15 5 NA NA NA 2
"936" 3 15 6 NA NA NA 2
"937" 3 15 7 NA NA NA 2
"938" 3 15 8 NA NA NA 2
"939" 3 15 9 NA NA NA 2
"940" 3 15 10 NA NA NA 2
"941" 3 15 11 NA NA NA 2
"942" 3 15 12 NA NA NA 2
"943" 3 15 13 NA NA NA 2
"944" 3 15 14 NA NA NA 2
"945" 3 15 15 NA NA NA 2
"946" 3 16 1 NA NA NA 2
"947" 3 16 2 NA NA NA 2
"948" 3 16 3 NA NA NA 2
"949" 3 16 4 NA NA NA 2
"950" 3 16 5 NA NA NA 2
"951" 3 16 6 NA NA NA 2
"952" 3 16 7 NA NA NA 2
"953" 3 16 8 NA NA NA 2
"954" 3 16 9 NA NA NA 2
"955" 3 16 10 NA NA NA 2
"956" 3 16 11 NA NA NA 2
"957" 3 16 12 NA NA NA 2
"958" 3 16 13 NA NA NA 2
"959" 3 16 14 NA NA NA 2
"960" 3 16 15 NA NA NA 2
"961" 4 1 1 -0.0309406793022991 0.292093970135411 0.148078759233433 0
"962" 4 1 2 -1.3143903498884 0.934610340166003 0.15034320461189 0
"963" 4 1 3 -0.580739542555303 0.501160980560576 0.150272440693813 0
"964" 4 1 4 -1.21885895213307 0.949834696710671 0.150403859398813 0
"965" 4 1 5 0.840363290339273 -0.0957318545950185 0.15034320461189 0
"966" 4 1 6 -0.189950416308962 0.371915696082759 0.150515059841505 1
"967" 4 1 7 NA NA NA 2
"968" 4 1 8 NA NA NA 2
"969" 4 1 9 NA NA NA 2
"970" 4 1 10 NA NA NA 2
"971" 4 1 11 NA NA NA 2
"972" 4 1 12 NA NA NA 2
"973" 4 1 13 NA NA NA 2
"974" 4 1 14 NA NA NA 2
"975" 4 1 15 NA NA NA 2
"976" 4 2 1 -0.51827515030872 0.649421547017492 0.410228748314469 0
"977" 4 2 2 1.42013272871664 -0.890411927909815 0.0120876942128088 0
"978" 4 2 3 0.0819046470176437 0.113384690589157 0.83570186031673 0
"979" 4 2 4 1.57136550230604 -0.430284562380496 0.150110694595352 0
"980" 4 2 5 -1.58683174348695 1.0828911248919 0.150484732448044 0
"981" 4 2 6 -0.0692988100581549 0.345278126696834 0.540707304116911 0
"982" 4 2 7 -0.306377411859033 0.120946323189032 0.565242165427249 0
"983" 4 2 8 0.147229926625576 0.402344190903113 0.150535278103813 0
"984" 4 2 9 -0.183177290753822 0.00697159400051156 0.450695600323237 0
"985" 4 2 10 0.541557252788781 -0.0843469473303397 0.816868548977151 0
"986" 4 2 11 -1.02122521391966 0.094378506831101 -0.00539412738281538 0
"987" 4 2 12 1.7286637614672 -1.86756086788837 -1.51677383222799 0
"988" 4 2 13 -0.608276847051126 0.508773158832911 0.150070258070737 1
"989" 4 2 14 NA NA NA 2
"990" 4 2 15 NA NA NA 2
"991" 4 3 1 -1.32045583546017 0.987824824130901 0.150221895038044 0
"992" 4 3 2 -1.39829623363118 0.801452820639854 0.15021178590689 0
"993" 4 3 3 1.05256430306755 -0.0349031705308868 0.150171349382275 0
"994" 4 3 4 1.62757233527108 -1.77243391232042 -1.42013053839741 0
"995" 4 3 5 2.155876128572 -2.01586187088325 -1.10887039017108 1
"996" 4 3 6 NA NA NA 2
"997" 4 3 7 NA NA NA 2
"998" 4 3 8 NA NA NA 2
"999" 4 3 9 NA NA NA 2
"1000" 4 3 10 NA NA NA 2
"1001" 4 3 11 NA NA NA 2
"1002" 4 3 12 NA NA NA 2
"1003" 4 3 13 NA NA NA 2
"1004" 4 3 14 NA NA NA 2
"1005" 4 3 15 NA NA NA 2
"1006" 4 4 1 NA NA NA 0
"1007" 4 4 2 NA NA NA 0
"1008" 4 4 3 1.27051741794638 -2.08430071139282 -2.24129526202276 0
"1009" 4 4 4 0.473512613816173 -1.86756086788837 -2.43498621493008 1
"1010" 4 4 5 NA NA NA 2
"1011" 4 4 6 NA NA NA 2
"1012" 4 4 7 NA NA NA 2
"1013" 4 4 8 NA NA NA 2
"1014" 4 4 9 NA NA NA 2
"1015" 4 4 10 NA NA NA 2
"1016" 4 4 11 NA NA NA 2
"1017" 4 4 12 NA NA NA 2
"1018" 4 4 13 NA NA NA 2
"1019" 4 4 14 NA NA NA 2
"1020" 4 4 15 NA NA NA 2
"1021" 4 5 1 NA NA NA 0
"1022" 4 5 2 NA NA NA 0
"1023" 4 5 3 NA NA NA 0
"1024" 4 5 4 NA NA NA 0
"1025" 4 5 5 NA NA NA 0
"1026" 4 5 6 NA NA NA 1
"1027" 4 5 7 NA NA NA 2
"1028" 4 5 8 NA NA NA 2
"1029" 4 5 9 NA NA NA 2
"1030" 4 5 10 NA NA NA 2
"1031" 4 5 11 NA NA NA 2
"1032" 4 5 12 NA NA NA 2
"1033" 4 5 13 NA NA NA 2
"1034" 4 5 14 NA NA NA 2
"1035" 4 5 15 NA NA NA 2
"1036" 4 6 1 NA NA NA 0
"1037" 4 6 2 NA NA NA 0
"1038" 4 6 3 NA NA NA 0
"1039" 4 6 4 NA NA NA 0
"1040" 4 6 5 NA NA NA 1
"1041" 4 6 6 NA NA NA 2
"1042" 4 6 7 NA NA NA 2
"1043" 4 6 8 NA NA NA 2
"1044" 4 6 9 NA NA NA 2
"1045" 4 6 10 NA NA NA 2
"1046" 4 6 11 NA NA NA 2
"1047" 4 6 12 NA NA NA 2
"1048" 4 6 13 NA NA NA 2
"1049" 4 6 14 NA NA NA 2
"1050" 4 6 15 NA NA NA 2
"1051" 4 7 1 NA NA NA 2
"1052" 4 7 2 NA NA NA 2
"1053" 4 7 3 NA NA NA 2
"1054" 4 7 4 NA NA NA 2
"1055" 4 7 5 NA NA NA 2
"1056" 4 7 6 NA NA NA 2
"1057" 4 7 7 NA NA NA 2
"1058" 4 7 8 NA NA NA 2
"1059" 4 7 9 NA NA NA 2
"1060" 4 7 10 NA NA NA 2
"1061" 4 7 11 NA NA NA 2
"1062" 4 7 12 NA NA NA 2
"1063" 4 7 13 NA NA NA 2
"1064" 4 7 14 NA NA NA 2
"1065" 4 7 15 NA NA NA 2
"1066" 4 8 1 NA NA NA 0
"1067" 4 8 2 NA NA NA 0
"1068" 4 8 3 NA NA NA 0
"1069" 4 8 4 NA NA NA 0
"1070" 4 8 5 NA NA NA 0
"1071" 4 8 6 NA NA NA 0
"1072" 4 8 7 NA NA NA 1
"1073" 4 8 8 NA NA NA 2
"1074" 4 8 9 NA NA NA 2
"1075" 4 8 10 NA NA NA 2
"1076" 4 8 11 NA NA NA 2
"1077" 4 8 12 NA NA NA 2
"1078" 4 8 13 NA NA NA 2
"1079" 4 8 14 NA NA NA 2
"1080" 4 8 15 NA NA NA 2
"1081" 4 9 1 NA NA NA 0
"1082" 4 9 2 NA NA NA 0
"1083" 4 9 3 NA NA NA 0
"1084" 4 9 4 NA NA NA 0
"1085" 4 9 5 NA NA NA 0
"1086" 4 9 6 NA NA NA 0
"1087" 4 9 7 NA NA NA 1
"1088" 4 9 8 NA NA NA 2
"1089" 4 9 9 NA NA NA 2
"1090" 4 9 10 NA NA NA 2
"1091" 4 9 11 NA NA NA 2
"1092" 4 9 12 NA NA NA 2
"1093" 4 9 13 NA NA NA 2
"1094" 4 9 14 NA NA NA 2
"1095" 4 9 15 NA NA NA 2
"1096" 4 10 1 NA NA NA 2
"1097" 4 10 2 NA NA NA 2
"1098" 4 10 3 NA NA NA 2
"1099" 4 10 4 NA NA NA 2
"1100" 4 10 5 NA NA NA 2
"1101" 4 10 6 NA NA NA 2
"1102" 4 10 7 NA NA NA 2
"1103" 4 10 8 NA NA NA 2
"1104" 4 10 9 NA NA NA 2
"1105" 4 10 10 NA NA NA 2
"1106" 4 10 11 NA NA NA 2
"1107" 4 10 12 NA NA NA 2
"1108" 4 10 13 NA NA NA 2
"1109" 4 10 14 NA NA NA 2
"1110" 4 10 15 NA NA NA 2
"1111" 4 11 1 NA NA NA 2
"1112" 4 11 2 NA NA NA 2
"1113" 4 11 3 NA NA NA 2
"1114" 4 11 4 NA NA NA 2
"1115" 4 11 5 NA NA NA 2
"1116" 4 11 6 NA NA NA 2
"1117" 4 11 7 NA NA NA 2
"1118" 4 11 8 NA NA NA 2
"1119" 4 11 9 NA NA NA 2
"1120" 4 11 10 NA NA NA 2
"1121" 4 11 11 NA NA NA 2
"1122" 4 11 12 NA NA NA 2
"1123" 4 11 13 NA NA NA 2
"1124" 4 11 14 NA NA NA 2
"1125" 4 11 15 NA NA NA 2
"1126" 4 12 1 NA NA NA 0
"1127" 4 12 2 NA NA NA 0
"1128" 4 12 3 NA NA NA 0
"1129" 4 12 4 NA NA NA 0
"1130" 4 12 5 NA NA NA 1
"1131" 4 12 6 NA NA NA 2
"1132" 4 12 7 NA NA NA 2
"1133" 4 12 8 NA NA NA 2
"1134" 4 12 9 NA NA NA 2
"1135" 4 12 10 NA NA NA 2
"1136" 4 12 11 NA NA NA 2
"1137" 4 12 12 NA NA NA 2
"1138" 4 12 13 NA NA NA 2
"1139" 4 12 14 NA NA NA 2
"1140" 4 12 15 NA NA NA 2
"1141" 4 13 1 NA NA NA 0
"1142" 4 13 2 NA NA NA 0
"1143" 4 13 3 NA NA NA 0
"1144" 4 13 4 NA NA NA 0
"1145" 4 13 5 NA NA NA 0
"1146" 4 13 6 NA NA NA 0
"1147" 4 13 7 NA NA NA 0
"1148" 4 13 8 NA NA NA 0
"1149" 4 13 9 NA NA NA 1
"1150" 4 13 10 NA NA NA 2
"1151" 4 13 11 NA NA NA 2
"1152" 4 13 12 NA NA NA 2
"1153" 4 13 13 NA NA NA 2
"1154" 4 13 14 NA NA NA 2
"1155" 4 13 15 NA NA NA 2
"1156" 4 14 1 NA NA NA 2
"1157" 4 14 2 NA NA NA 2
"1158" 4 14 3 NA NA NA 2
"1159" 4 14 4 NA NA NA 2
"1160" 4 14 5 NA NA NA 2
"1161" 4 14 6 NA NA NA 2
"1162" 4 14 7 NA NA NA 2
"1163" 4 14 8 NA NA NA 2
"1164" 4 14 9 NA NA NA 2
"1165" 4 14 10 NA NA NA 2
"1166" 4 14 11 NA NA NA 2
"1167" 4 14 12 NA NA NA 2
"1168" 4 14 13 NA NA NA 2
"1169" 4 14 14 NA NA NA 2
"1170" 4 14 15 NA NA NA 2
"1171" 4 15 1 NA NA NA 2
"1172" 4 15 2 NA NA NA 2
"1173" 4 15 3 NA NA NA 2
"1174" 4 15 4 NA NA NA 2
"1175" 4 15 5 NA NA NA 2
"1176" 4 15 6 NA NA NA 2
"1177" 4 15 7 NA NA NA 2
"1178" 4 15 8 NA NA NA 2
"1179" 4 15 9 NA NA NA 2
"1180" 4 15 10 NA NA NA 2
"1181" 4 15 11 NA NA NA 2
"1182" 4 15 12 NA NA NA 2
"1183" 4 15 13 NA NA NA 2
"1184" 4 15 14 NA NA NA 2
"1185" 4 15 15 NA NA NA 2
"1186" 4 16 1 NA NA NA 2
"1187" 4 16 2 NA NA NA 2
"1188" 4 16 3 NA NA NA 2
"1189" 4 16 4 NA NA NA 2
"1190" 4 16 5 NA NA NA 2
"1191" 4 16 6 NA NA NA 2
"1192" 4 16 7 NA NA NA 2
"1193" 4 16 8 NA NA NA 2
"1194" 4 16 9 NA NA NA 2
"1195" 4 16 10 NA NA NA 2
"1196" 4 16 11 NA NA NA 2
"1197" 4 16 12 NA NA NA 2
"1198" 4 16 13 NA NA NA 2
"1199" 4 16 14 NA NA NA 2
"1200" 4 16 15 NA NA NA 2
"1201" 5 1 1 0.340435860371601 0.197897054940706 -0.179143707084786 0
"1202" 5 1 2 NA NA NA 0
"1203" 5 1 3 0.144631876972336 -0.917372989599478 0.0308552961998882 0
"1204" 5 1 4 -0.361249837998287 -0.562764769895694 1.14516258319768 0
"1205" 5 1 5 -0.909701152540097 -0.134885543395256 0.569609310085702 0
"1206" 5 1 6 0.18674656512564 0.215244329728655 -0.174665361983641 0
"1207" 5 1 7 -0.405234717536219 -0.770416501492005 0.107470379388511 0
"1208" 5 1 8 -0.87416751623216 1.17063841228083 -0.17484732634441 0
"1209" 5 1 9 -0.760156605768176 -0.653716652918527 -0.175656056836716 0
"1210" 5 1 10 -1.8121645324781 0.159067869357656 -0.17471590763941 0
"1211" 5 1 11 -0.574734711839253 -0.826582852728513 -0.168185408914038 0
"1212" 5 1 12 -1.70055959795758 -0.372662495777168 -0.175029290705179 0
"1213" 5 1 13 -1.67225399862267 -0.368315567945688 -0.175726820754793 1
"1214" 5 1 14 NA NA NA 2
"1215" 5 1 15 NA NA NA 2
"1216" 5 2 1 NA NA NA 2
"1217" 5 2 2 NA NA NA 2
"1218" 5 2 3 NA NA NA 2
"1219" 5 2 4 NA NA NA 2
"1220" 5 2 5 NA NA NA 2
"1221" 5 2 6 NA NA NA 2
"1222" 5 2 7 NA NA NA 2
"1223" 5 2 8 NA NA NA 2
"1224" 5 2 9 NA NA NA 2
"1225" 5 2 10 NA NA NA 2
"1226" 5 2 11 NA NA NA 2
"1227" 5 2 12 NA NA NA 2
"1228" 5 2 13 NA NA NA 2
"1229" 5 2 14 NA NA NA 2
"1230" 5 2 15 NA NA NA 2
"1231" 5 3 1 NA NA NA 2
"1232" 5 3 2 NA NA NA 2
"1233" 5 3 3 NA NA NA 2
"1234" 5 3 4 NA NA NA 2
"1235" 5 3 5 NA NA NA 2
"1236" 5 3 6 NA NA NA 2
"1237" 5 3 7 NA NA NA 2
"1238" 5 3 8 NA NA NA 2
"1239" 5 3 9 NA NA NA 2
"1240" 5 3 10 NA NA NA 2
"1241" 5 3 11 NA NA NA 2
"1242" 5 3 12 NA NA NA 2
"1243" 5 3 13 NA NA NA 2
"1244" 5 3 14 NA NA NA 2
"1245" 5 3 15 NA NA NA 2
"1246" 5 4 1 0.332591165698782 0.141791358511149 -0.175282018984024 0
"1247" 5 4 2 0.287534717043171 0.301717866171616 -0.175908785115562 0
"1248" 5 4 3 0.960581214371699 -0.108894958616807 -0.174483397622872 0
"1249" 5 4 4 0.64502432750051 -0.160886237308196 1.14374730483614 0
"1250" 5 4 5 0.660895681413301 0.0379493180978061 -0.175180927672486 0
"1251" 5 4 6 -0.446389037140659 0.669184904948985 -0.174766453295179 0
"1252" 5 4 7 0.637543561961997 0.00351336018220757 -0.175140491147871 0
"1253" 5 4 8 0.966636590800846 -0.359601494013746 -0.174918090262487 0
"1254" 5 4 9 0.356458851423686 0.223968512795089 -0.175463983344793 1
"1255" 5 4 10 NA NA NA 2
"1256" 5 4 11 NA NA NA 2
"1257" 5 4 12 NA NA NA 2
